매물코드,지역코드,지역명,매물정보,매물방식,주거형태,면적,층,특이사항,확인매물,거래가액,월세,태그,부동산,매물방향
2114076191,1144011200,마포구 ,DOC,월세,원룸,13,2/5,풀옵션 신축급 남향 깔끔한 원룸,21.06.01.,"1,000",50,"['10년이내', '융자금없는', '소형평수']",모아부동산공인중개사사무소,북향
2114183948,1144011800,마포구 ,DOC,월세,원룸,50,2/4,초역세권 6호선 상수역에 위치한 조용한 풀옵션 원룸 추천입니다,21.06.01.,"1,000",40,"['15년이내', '융자금없는', '역세권']",JOY공인중개사사무소,남향
2114008017,1144011000,마포구 ,DOC,월세,원룸,20,2/4,서강대부근 깔끔한 풀옵션방 즉시입주 보증금1000가능,21.05.31.,"2,000",45,"['25년이상', '융자금없는', '역세권']",신촌우리공인중개사사무소,동향
2114181020,1144012200,마포구 ,DOC,월세,원룸,50,7/7,"합정,상수역 사이에 위치한 경치좋은 풀옵션 복층원룸입니다. 너무 이뻐요",21.06.01.,"8,000",30,"['25년이내', '융자금없는', '역세권']",JOY공인중개사사무소,남서향
2114076291,1144011200,마포구 ,DOC,월세,원룸,14,5/5,추천매물 한강뷰 언제든지 입주 가능,21.06.01.,500,65,"['10년이내', '융자금없는', '소형평수']",모아부동산공인중개사사무소,남향
2114029326,1144012400,마포구 ,DOC,월세,원룸,25,5/5,홍대역세권 공원뷰 좋은 원룸,21.05.31.,"4,000",30,"['25년이내', '융자금없는', '소형평수']",하나공인중개사,남동향
2114009306,1144011100,마포구 ,DOC,월세,원룸,28,6/8,대흥역 신수동 귀하디귀한 원룸 월세,21.05.31.,"1,000",65,"['15년이내', '융자금없는', '역세권']",주식회사어반부동산중개법인,남향
2114028210,1144012400,마포구 ,DOC,월세,원룸,28,2/5,연남동 분리형원룸 ,21.05.31.,"1,000",65,"['15년이내', '융자금없는', '역세권']",하나공인중개사,동향
2113987773,1144012200,마포구 ,DOC,월세,원룸,23,4/5,즉시입주 가능한 풀옵션 원룸,21.05.31.,"1,000",40,"['15년이내', '융자금없는', '화장실한개', '소형평수']",굿모닝공인중개사사무소,남서향
2113936640,1144012100,마포구 ,DOC,월세,원룸,21,4/6,숲길공원부근 풀옵션방 즉시입주가능합니다,21.05.31.,"5,000",10,"['25년이내', '융자금없는', '역세권']",신촌우리공인중개사사무소,남향
2114164891,1144012000,마포구 ,DOC,월세,원룸,25,저/2,"중기청 80 가능 원룸 전세 , 풀옵션 , 빠른입주가능",21.06.01.,"8,400",13,"['25년이상', '융자금없는', '역세권']",이룸공인중개사사무소,동향
2114758281,1144011100,마포구 ,DOC,월세,원룸,30,4/5,"가로공원인접,서강대 인근,초역세권",21.06.07.,"1,000",60,"['25년이내', '융자금없는', '역세권', '화장실한개']",뉴태영공인중개사사무소,남서향
2114061763,1144012300,마포구 ,DOC,월세,원룸,22,고/3,망원역 가까워요 풀옵션. 빠른입주가능,21.05.31.,"1,000",40,"['15년이내', '융자금없는', '역세권']",거북공인중개사사무소,동향
2113401573,1144010700,마포구 ,MOBL,월세,원룸,19,2/3,NaN,21.05.25.,300,50,"['15년이내', '융자금없는', '역세권']",우방공인중개사사무소,북서향
2114023748,1144012200,마포구 ,DOC,월세,원룸,50,4/5,"큼지막한 전용 베란다, 조용한 주택가위치, 깨끗하고 깔끔한 풀옵션 원룸",21.05.31.,"2,000",70,"['10년이내', '융자금없는', '테라스']",JOY공인중개사사무소,남향
2113454914,1144010700,마포구 ,MOBL,월세,원룸,13,3/4,"마포역5분, 침대포함된 풀옵션의 원룸, 입주가능,",21.05.25.,500,35,"['15년이내', '융자금없는', '역세권']",우방공인중개사사무소,서향
2113938295,1144010700,마포구 ,DOC,월세,원룸,22,3/5,마포역 도보5분 신축원룸 풀옵션,21.05.31.,"1,000",50,"['10년이내', '융자금없는', '역세권', '화장실한개']",힐스한경공인중개사사무소,동향
2113969961,1144012000,마포구 ,DOC,월세,원룸,33,3/4,합정역 전용 넓은 오픈형 원룸,21.05.31.,"1,000",65,"['25년이내', '융자금없는', '역세권']",디자인공인중개사사무소,남서향
2113884495,1144012500,마포구 ,DOC,월세,원룸,16,3/5,구청역세권 착한 월세 풀옵션 원룸,21.05.29.,500,40,"['15년이내', '융자금적은', '역세권']",옆집부동산공인중개사사무소,서향
2113911407,1144012400,마포구 ,DOC,월세,원룸,44,2/4,연트럴파크권 홍대입구 도보 8분 풀옵션에 넓은 일체형 원룸,21.05.29.,"1,000",70,"['25년이내', '융자금없는', '소형평수']",영웅공인중개사사무소,동향
2113874652,1144011500,마포구 ,DOC,월세,원룸,59,3/7,NaN,21.05.29.,"1,000",80,"['25년이내', '융자금없는', '역세권']",한강부동산공인중개사사무소,북동향
2113873995,1144011500,마포구 ,DOC,월세,원룸,25,2/4,초역세권 대로변 전철역1분이내 풀옵션 공실 정남향 밝음 베란다,21.05.29.,"1,000",60,"['25년이상', '융자금없는', '역세권']",한강부동산공인중개사사무소,남향
2113873586,1144011500,마포구 ,DOC,월세,원룸,24,4/4,상수역초역세권 대로변 풀옵션원룸 즉시입주,21.05.29.,"1,000",55,"['25년이상', '융자금없는', '역세권']",한강부동산공인중개사사무소,북향
2113849486,1144012100,마포구 ,DOC,월세,원룸,21,3/6,깔끔한방 풀옵션 입구경비근무 엘리베이터유 즉시입주가능,21.05.29.,"1,000",55,"['10년이내', '융자금없는', '역세권']",신촌우리공인중개사사무소,북서향
2113848264,1144011000,마포구 ,DOC,월세,원룸,30,5/5,경의선숲길공원부근 엘리베이터있는 풀옵션방 보증금3000가능,21.05.29.,"3,500",30,"['25년이내', '융자금없는', '역세권']",신촌우리공인중개사사무소,북서향
2113922684,1144012500,마포구 ,DOC,월세,원룸,29,-1/3,망원역 인근 전용넓은 분리형 원룸 즉시 입주가능,21.05.29.,"2,000",35,"['25년이내', '융자금없는', '역세권']",교보공인중개사사무소,남향
2113848847,1144011100,마포구 ,DOC,월세,원룸,29,2/8,서강대학교남문 바로앞 깔끔한 복층형 풀옵션방 채광전망굿 대로위치  ,21.05.29.,"1,000",65,"['15년이내', '융자금없는', '역세권']",신촌우리공인중개사사무소,남서향
2113911279,1144012100,마포구 ,DOC,월세,원룸,18,2/6,"홍대 6,7 번출구 경의선책거리 도보 3분 이내 깔끔한 원룸",21.05.29.,"1,000",50,"['10년이내', '융자금없는', '역세권']",영웅공인중개사사무소,남서향
2113816041,1144011500,마포구 ,DOC,월세,원룸,31,-1/3,상수역 5분거리 풀옵션 분리형 원룸,21.05.28.,500,45,"['25년이상', '융자금없는', '역세권']",부동산PARK공인중개사사무소,서향
2113803213,1144011000,마포구 ,DOC,월세,원룸,26,3/5,역3분 엘리베이터있는 인기좋은 남서향 풀옵션방  입주협의,21.05.28.,"1,000",50,"['25년이내', '융자금없는', '역세권']",신촌우리공인중개사사무소,남서향
2113836968,1144011000,마포구 ,DOC,월세,원룸,26,4/4,리모델링주택으로 깔끔 풀옵션방 서강역바로앞 입주협의대출협조가능,21.05.28.,"7,000",45,"['25년이상', '융자금없는', '역세권']",신촌우리공인중개사사무소,북서향
2113924484,1144010800,마포구 ,DOC,월세,원룸,26,4/5,NaN,21.05.29.,"1억 4,000",15,"['2년이내', '융자금없는', '역세권', '소형평수']",주식회사 여의도부동산중개법인,서향
2113789600,1144011000,마포구 ,DOC,월세,원룸,22,4/5,역3분 엘리베이터있는 인기좋은 풀옵션방  청소완료 즉시입주가능,21.05.28.,"1,000",45,"['25년이내', '융자금없는', '역세권']",신촌우리공인중개사사무소,북동향
2113833481,1144011000,마포구 ,DOC,월세,원룸,21,3/4,서강대인근 역세권 풀옵션방 즉시입주가능,21.05.28.,"1,000",50,"['25년이상', '융자금없는', '역세권']",신촌우리공인중개사사무소,북향
2113820366,1144012100,마포구 ,DOC,월세,원룸,23,1/3,동교동 가성비 좋은 원룸,21.05.28.,"1,000",45,"['25년이내', '융자금없는', '역세권']",청록공인중개사사무소,북향
2113837724,1144011000,마포구 ,DOC,월세,원룸,21,2/4,리모델링주택으로 깔끔 풀옵션방 서강역바로앞 즉시입주가능,21.05.28.,"1,000",55,"['25년이상', '융자금없는', '역세권']",신촌우리공인중개사사무소,남서향
2113833903,1144011000,마포구 ,DOC,월세,원룸,18,3/4,서강대인근 역세권 풀옵션방 즉시입주가능 실방사진 채광양호,21.05.28.,"1,000",40,"['25년이상', '융자금없는', '역세권']",신촌우리공인중개사사무소,서향
2113821222,1144012100,마포구 ,DOC,월세,원룸,26,2/3,동교동 역세권 원룸,21.05.28.,"1,000",60,"['25년이내', '융자금없는', '역세권']",청록공인중개사사무소,남향
2113834342,1144011000,마포구 ,DOC,월세,원룸,20,4/4,서강대부근 깔끔한 풀옵션방 즉시입주,21.05.28.,"1,000",45,"['25년이상', '융자금없는', '역세권']",신촌우리공인중개사사무소,서향
2113821954,1144012100,마포구 ,DOC,월세,원룸,23,3/3,동교동 책거리공원 인근 원룸,21.05.28.,"1,000",55,"['25년이내', '융자금없는', '역세권']",청록공인중개사사무소,북향
2113788643,1144011400,마포구 ,DOC,월세,원룸,25,2/5,경의선숲길공원부근 풀옵션방 즉시입주가능,21.05.28.,"1,000",50,"['25년이내', '융자금없는', '역세권']",신촌우리공인중개사사무소,남서향
2113735200,1144012000,마포구 ,DOC,월세,원룸,22,4/5,망원역세권 착한가격 풀옵션 원룸,21.05.28.,500,50,"['10년이내', '융자금없는', '역세권']",키움공인중개사사무소,북동향
2113738775,1144012000,마포구 ,DOC,월세,원룸,23,2/5,역세권 베란다 있는 풀옵션 원룸,21.05.28.,"1,000",47,"['25년이내', '융자금없는', '역세권']",키움공인중개사사무소,남동향
2113788373,1144011500,마포구 ,DOC,월세,원룸,36,2/6,"2층 상수역2분거리, 대로변 홍대 오피스텔원룸",21.05.28.,"1,000",60,"['25년이내', '융자금없는', '역세권']",윤성공인중개사사무소,동향
2113781239,1144012500,마포구 ,DOC,월세,원룸,48,2/5,"즉시입주,마포구청역6분,주차가능,엘有",21.05.28.,"1,000",45,"['25년이내', '융자금없는', '화장실한개', '소형평수']",대보부동산공인중개사사무소,남향
2113736148,1144011500,마포구 ,DOC,월세,원룸,33,1/4,상수역5분 깨끗하고 넓은 풀옵션 원룸,21.05.28.,500,45,"['25년이상', '융자금없는', '역세권', '1층']",롯데부동산공인중개사사무소,남향
2113779920,1144012000,마포구 ,DOC,월세,원룸,13,4/4,"넓고 조용한 방,방범최고,저렴한 월세",21.05.28.,"1,000",50,"['25년이상', '융자금적은', '테라스']",부동산톡공인중개사사무소,남동향
2114493327,1144011500,마포구 ,DOC,월세,원룸,20,저/7,NaN,21.06.04.,"1,000",47,"['25년이내', '융자금없는', '역세권']",한강부동산공인중개사사무소,동향
2113637909,1144012000,마포구 ,DOC,월세,원룸,22,중/4,"상상마당인근 밝고,깨끗 보안최고",21.05.27.,500,50,"['10년이내', '융자금없는', '마당']",수부동산공인중개사사무소,북동향
2113727359,1144012000,마포구 ,DOC,월세,원룸,30,4/7,"합정역 도보 7분, 보안좋은 큰길가 엘리베이터 현관보안, 여성분입주추천",21.05.27.,"4,000",45,"['25년이내', '융자금없는', '화장실한개', '소형평수']",라온 공인중개사사무소,남서향
2113703358,1144012600,마포구 ,DOC,월세,원룸,14,4/4,지상층 풀옵션 원룸,21.05.27.,500,40,"['10년이내', '융자금없는', '역세권', '소형평수']",부동산뉴스공인,남동향
2113781173,1144012300,마포구 ,DOC,월세,원룸,10,2/2,망원역 도보 5분 월세 저렴한 옥탑,21.05.28.,"1,000",40,"['25년이상', '융자금없는', '역세권']",영웅공인중개사사무소,남향
2113685003,1144012100,마포구 ,DOC,월세,원룸,8,2/3,동교동 풀옵션 원룸 월세,21.05.27.,500,45,"['25년이상', '융자금없는', '역세권']",청록공인중개사사무소,남동향
2113704478,1144012100,마포구 ,DOC,월세,원룸,26,1/3,역세권 저렴한원룸 월세,21.05.27.,500,50,"['25년이내', '융자금없는', '역세권']",하나공인중개사,남동향
2113725173,1144012300,마포구 ,DOC,월세,원룸,25,2/5,"풀옵션원룸,망리단길앞,주차가능",21.05.27.,"1,000",52,"['10년이내', '융자금없는', '화장실한개', '소형평수']",엘지공인중개사사무소,동향
2113678962,1144011400,마포구 ,DOC,월세,원룸,26,3/5,올수리한집,21.05.27.,"1,000",50,"['융자금없는', '올수리', '역세권', '화장실한개']",까치공인중개사사무소,동향
2113672617,1144012300,마포구 ,DOC,월세,원룸,20,3/5,마포구청역세권 풀옵션 원룸 임대,21.05.27.,"1,000",45,"['10년이내', '융자금없는', '역세권']",명성공인중개사사무소,동향
2113655275,1144012000,마포구 ,DOC,월세,원룸,14,고/9,합정역 도보1분 보안최고 원룸,21.05.27.,"1,000",60,"['10년이내', '융자금없는', '역세권']",마포GU공인중개사사무소,남동향
2113573419,1144011100,마포구 ,DOC,월세,원룸,33,저/2,대흥역 3분거리 투룸 월세. 조용하고 상태 최상급,21.05.26.,500,40,"['융자금없는', '역세권', '소형평수']",부동산114공인중개사사무소,남향
2113570501,1144011500,마포구 ,DOC,월세,원룸,29,2/4,상수역4분 남향 깨끗 넓은 풀옵션 원룸,21.05.26.,"1,000",55,"['15년이내', '융자금없는', '역세권']",롯데부동산공인중개사사무소,남서향
2113543434,1144010900,마포구 ,DOC,월세,원룸,20,5/5,이대역 도보 2분 대로변 여성전용 원룸,21.05.26.,"3,000",40,"['25년이상', '융자금없는', '역세권']",이화공인중개사사무소,남향
2113542967,1144012700,마포구 ,DOC,월세,원룸,19,4/5,풀옵션 남향 채광굿 대로변밤길안심 역도보3분,21.05.26.,"1,000",47,"['15년이내', '융자금없는', '역세권']",상암DMC공인중개사사무소,남향
2113531693,1144012000,마포구 ,DOC,월세,원룸,19,-1/3,"옵션 有, 반려동물 OK",21.05.26.,500,41,"['25년이내', '융자금없는', '화장실한개']",라온 공인중개사사무소,북서향
2113518721,1144011100,마포구 ,DOC,월세,원룸,33,3/4,경의중앙선  서강역     6호선 대흥역 인근 원룸,21.05.26.,"3,000",45,"['융자금없는', '역세권', '소형평수']",청마루공인중개사,남향
2113525840,1144011100,마포구 ,DOC,월세,원룸,27,3/4,NaN,21.05.26.,"1,000",55,"['10년이내', '융자금없는', '역세권', '복층']",성원부동산공인중개사사무소,동향
2113515256,1144012200,마포구 ,DOC,월세,원룸,17,3/4,리모델링후 첫입주 풀옵션 원룸 월세 즉시입주 가능,21.05.26.,"1,000",70,"['25년이상', '융자금없는', '화장실한개']",교보공인중개사사무소,남동향
2113545079,1144012300,마포구 ,DOC,월세,원룸,43,1/3,NaN,21.05.26.,"1,000",50,"['25년이상', '융자금없는', '1층']",거북공인중개사사무소,남향
2113546938,1144012500,마포구 ,DOC,월세,원룸,22,2/3,풀옵션 원룸 상태특급 마포구청역 도보5분 하시입주,21.05.26.,"1,000",50,"['25년이상', '융자금없는', '화장실한개', '소형평수']",청록공인중개사 사무소,남동향
2113530056,1144012300,마포구 ,DOC,월세,원룸,21,고/4,"망원역 지상원룸, 완전 풀옵 월세에 가스,수도포함입니다",21.05.26.,500,50,"['15년이내', '융자금없는', '역세권']",베스트공인중개사사무소,남서향
2113488533,1144012200,마포구 ,DOC,월세,원룸,21,4/5,"역세권 최고급원룸 착한보증금,월세 보안주차 채광굿",21.05.25.,500,63,"['10년이내', '융자금없는', '소형평수']",초록공인중개사사무소,남향
2113489546,1144011000,마포구 ,DOC,월세,원룸,47,4/5,신촌대로 인근 넓은 풀옵션 원룸,21.05.25.,"3,000",55,"['15년이내', '융자금없는', '역세권']",포스빌공인중개사,남향
2113597592,1144012500,마포구 ,DOC,월세,원룸,18,3/4,가좌역 역세권 신축 건물 풀옵션 저렴한 성산동 반전세,21.05.26.,"4,000",30,"['4년이내', '융자금없는', '소형평수']",영웅공인중개사사무소,남향
2113487916,1144011100,마포구 ,DOC,월세,원룸,33,3/4,"상태 깨끗,풀옵션,하시입주",21.05.25.,"3,000",45,"['25년이내', '융자금없는', '역세권']",한강공인중개사사무소,남동향
2113600960,1144012200,마포구 ,DOC,월세,원룸,15,4/4,"망원역 도보 12분, 고급 풀옵션 복층형 원룸",21.05.26.,"1,000",80,"['25년이상', '융자금없는', '복층']",영웅공인중개사사무소,남향
2113476719,1144012300,마포구 ,DOC,월세,원룸,20,3/5,역세권 풀옵션원룸 바로입주가능 도배함,21.05.25.,"1,000",45,"['10년이내', '융자금없는', '역세권', '화장실한개']",구청역공인중개사,동향
2113511654,1144012300,마포구 ,DOC,월세,원룸,23,3/5,주차가능한 풀옵션 원룸,21.05.25.,"1,000",50,"['15년이내', '융자금없는', '소형평수', '방한개']",오르는공인중개사사무소,서향
2114068002,1144010400,마포구 ,DOC,월세,원룸,21,2/4,"공덕역5분.신축급 4년차,풀옵션의 원룸,",21.06.01.,"1,000",50,"['4년이내', '융자금없는', '역세권']",우방공인중개사사무소,남향
2113395484,1144012100,마포구 ,DOC,월세,원룸,33,1/3,NaN,21.05.24.,1억,35,"['25년이내', '융자금없는', '역세권', '1층']",홍대AK부동산중개,동향
2113444990,1144010500,마포구 ,DOC,월세,원룸,21,저/4,마포역 도보 10분 저렴한 풀옵션 원룸,21.05.25.,300,25,"['융자금적은', '화장실한개', '소형평수']",왕최고공인중개사사무소,서향
2113399586,1144012000,마포구 ,DOC,월세,원룸,35,1/3,1.5층 원룸 반전세,21.05.24.,"3,000",45,"['25년이상', '융자금없는', '역세권', '1층']",홍대AK부동산중개,남향
2113373023,1144010200,마포구 ,DOC,월세,원룸,20,3/6,NaN,21.05.24.,500,40,"['25년이내', '융자금없는', '화장실한개']",이원공인중개사사무소,북서향
2113294343,1144012300,마포구 ,DOC,월세,원룸,23,중/5,깔끔한원룸 풀옵션 최저가월세,21.05.24.,"1,000",40,"['15년이내', '융자금없는', '역세권', '화장실한개']",초록공인중개사사무소,남향
2113354842,1144012300,마포구 ,DOC,월세,원룸,15,1/5,주차가능 상태깨끗,21.05.24.,"1,000",40,"['15년이내', '융자금없는', '1층', '소형평수']",동교공인중개사사무소,남서향
2113311040,1144012100,마포구 ,DOC,월세,원룸,22,3/5,넓고 채광좋은방 풀옵션 상태양호 즉시입주가능,21.05.24.,"1,000",50,"['25년이내', '융자금없는', '역세권']",신촌우리공인중개사사무소,동향
2113322028,1144012600,마포구 ,DOC,월세,원룸,12,-1/2,NaN,21.05.24.,"1,000",30,"['25년이내', '융자금적은', '역세권', '화장실한개']",청록공인중개사 사무소,남서향
2113326702,1144012000,마포구 ,DOC,월세,원룸,16,-1/3,홍대 저렴한 원룸,21.05.24.,500,40,"['25년이상', '융자금없는', '화장실한개']",홍대사무실청춘공인중개사사무소,북동향
2113377063,1144010800,마포구 ,DOC,월세,원룸,18,6/6,서강대후문 바로앞 대흥역도보5분 전체올수리입주 풀옵션입니다,21.05.24.,"1,000",42,"['25년이내', '융자금없는', '올수리', '역세권']",천리안공인중개사,남서향
2113307159,1144012500,마포구 ,DOC,월세,원룸,24,2/5," 1년계약가능 지상으로 저렴이 원룸, 바로이사",21.05.24.,500,40,"['25년이내', '융자금없는', '역세권']",베스트공인중개사사무소,남향
2114038319,1144010200,마포구 ,DOC,월세,원룸,13,3/5,신축급 풀옵션 공덕역 도보5분이내 평지역세권 입주빨리입니다,21.05.31.,"5,000",40,"['10년이내', '융자금없는', '역세권', '소형평수']",천리안공인중개사,남동향
2114052754,1144010400,마포구 ,DOC,월세,원룸,19,2/4,"마포역5분, 주차가능한 원룸, 1년전 올수리, 즉시입주",21.05.31.,"1,000",48,"['10년이내', '융자금없는', '올수리']",우방공인중개사사무소,동향
2113410692,1144011100,마포구 ,DOC,월세,원룸,104,3/4,광성중고 입구 깨끗하고 넓은 풀옵션원룸 보증금조정가능,21.05.25.,"5,000",35,"['융자금없는', '역세권', '방한개']",신촌숲채움공인중개사사무소,남향
2113263494,1144012500,마포구 ,DOC,월세,원룸,39,중/3,아주 좋은 분리형 원룸,21.05.24.,500,50,"['25년이상', '융자금없는', '역세권']",부동산뉴스공인,북서향
2113393331,1144011100,마포구 ,DOC,월세,원룸,16,2/5,초역세권 살기좋은 원룸 있습니다.,21.05.24.,500,45,"['15년이내', '융자금없는', '역세권', '소형평수']",대원경남(단지내)공인중개사,남향
2116176428,1144011400,마포구 ,NONE,월세,원룸,20,2/5,원룸,21.06.22.,"1,000",45,"['25년이상', '융자금없는', '역세권', '소형평수']",신촌에이스공인중개사사무소,북동향
2116154825,1144012500,마포구 ,NONE,월세,원룸,20,2/2,초역세권이고 저렴한 원룸월세입니다~~,21.06.22.,"1,000",35,"['25년이상', '융자금적은', '역세권', '소형평수']",나루공인중개사사무소,남향
2116185777,1144012300,마포구 ,NONE,월세,원룸,45,2/3,전용넓은분리형원룸  리모델링건물 밝고깨끗 사무실로사용가,21.06.22.,"1,000",60,"['25년이내', '융자금없는', '역세권', '소형평수']",미래부동산공인중개사사무소,남서향
2116096453,1144012400,마포구 ,NONE,월세,원룸,22,3/4,즉시입주 가능한 깔끔한 원룸,21.06.21.,500,55,"['25년이내', '융자금없는', '소형평수', '방한개']",에스앰(SM)공인중개사사무소,남동향
2116041362,1144012000,마포구 ,NONE,월세,원룸,21,-1/3,"반지하 풀옵션 원룸
홍대입구 도보3분거리",21.06.21.,500,45,"['25년이상', '융자금적은', '역세권', '소형평수']",삼성공인중개사사무소,북향
2115945856,1144012400,마포구 ,NONE,월세,원룸,30,1/5,연남동 꽃길~ 깔끔한 내외관 원룸 ,21.06.19.,"1,000",52,"['10년이내', '융자금적은', '1층', '소형평수']",힘찬공인중개사사무소,남동향
2115838489,1144010800,마포구 ,NONE,월세,원룸,20,4/5,실사진 첨부 역도보2분 풀옵션원룸 엘베있음 신축급 ,21.06.18.,"1,000",55,"['10년이내', '융자금없는', '역세권', '화장실한개']",마포펜션공인중개사사무소,동향
2115738265,1144012400,마포구 ,NONE,월세,원룸,22,1/3,뽀송뽀송 평1층 분리형 원룸 입니다.,21.06.17.,"1,000",55,"['10년이내', '융자금없는', '1층', '화장실한개']",에스앰(SM)공인중개사사무소,남서향
2115806323,1144012400,마포구 ,NONE,월세,원룸,21,3/5,연남동 조용한 주택가 깔끔한 원룸,21.06.17.,"1,000",55,"['10년이내', '융자금없는', '화장실한개', '소형평수']",에스앰(SM)공인중개사사무소,남서향
2115685130,1144012500,마포구 ,NONE,월세,원룸,33,3/5,마포구청역도보5분,21.06.16.,"1,000",40,"['10년이내', '융자금적은', '역세권', '화장실한개']",행운공인중개사사무소,남동향
2115580899,1144012000,마포구 ,NONE,월세,원룸,18,1/4,홍대입구 8번출구 도보3분,21.06.15.,"1,000",50,"['25년이내', '융자금없는', '역세권', '1층']",삼성공인중개사사무소,동향
2115580596,1144012100,마포구 ,NONE,월세,원룸,18,2/3,홍대입구 3번출구 도보 3분,21.06.15.,500,50,"['25년이상', '융자금적은', '역세권', '소형평수']",삼성공인중개사사무소,북향
2115553653,1144012400,마포구 ,NONE,월세,원룸,23,-1/3,가성비 좋은 깔끔한 반지층원룸,21.06.15.,"1,000",30,"['25년이내', '융자금없는', '소형평수', '방한개']",연세부동산공인중개사사무소,남동향
2115301526,1144011500,마포구 ,NONE,월세,원룸,24,3/3,상수역세권 풀옵션 분리형 옥탑원룸,21.06.12.,"1,000",40,"['25년이상', '융자금없는', '역세권', '화장실한개']",정공인중개사사무소,남향
2115312376,1144012500,마포구 ,NONE,월세,원룸,17,고/5,"공실. 풀옵션 , 원룸 , 주차 , 피로티 ,보안 . 인터넷, 베렌다",21.06.12.,"1,000",45,"['10년이내', '융자금없는', '역세권', '화장실한개']",무자공인중개사사무소,남동향
2115326579,1144012500,마포구 ,NONE,월세,원룸,33,2/4,넉넉한 필로티주차 분리형원룸 베란다있음,21.06.12.,"1,000",50,"['25년이내', '융자금없는', '화장실한개', '소형평수']",성미산동진공인중개사사무소,북동향
2115305896,1144012000,마포구 ,NONE,월세,원룸,30,3/5,"리모델링 완비, 남향, 반전세 가능 2,000/45, 3000/40 ",21.06.12.,"1,000",45,"['25년이상', '융자금없는', '역세권', '화장실한개']",신세계공인중개사사무소,남향
2115308628,1144010100,마포구 ,NONE,월세,원룸,89,1/3,사진o 마당o 역가까운 풀옵션 분리원룸,21.06.12.,"1,000",45,"['25년이상', '융자금없는', '마당', '역세권']",영광공인중개사사무소,서향
2115302033,1144011500,마포구 ,NONE,월세,원룸,34,4/5,상수역세권 깨끗하고 넓은 분리형,21.06.12.,"1,000",70,"['15년이내', '융자금없는', '역세권', '화장실한개']",정공인중개사사무소,남향
2115323143,1144012200,마포구 ,NONE,월세,원룸,27,3/3,빠른입주 에컨 냉장고 세탁기 옷장,21.06.12.,"1,000",60,"['25년이내', '융자금없는', '역세권', '화장실한개']",충북공인중개사사무소,남동향
2115286302,1144012500,마포구 ,NONE,월세,원룸,18,2/5,내부옵션이  알짜게 꾸며져 있네요~ ,21.06.12.,"1,000",47,"['10년이내', '융자금없는', '화장실한개', '소형평수']",나루공인중개사사무소,동향
2115099113,1144010200,마포구 ,NONE,월세,원룸,77,2/2,"만리동고개 / 풀옵션 신축같은 원룸
만리동고개 / 풀옵션 신축같은 원룸",21.06.10.,500,35,"['25년이상', '융자금없는', '역세권', '방한개']",친절한공인중개사사무소,남동향
2115007518,1144012500,마포구 ,NONE,월세,원룸,28,1/5,풀옵션 분리형원룸 평1층입니다,21.06.09.,"2,000",65,"['10년이내', '융자금없는', '1층', '화장실한개']",비타민공인중개사사무소,북동향
2115014625,1144012300,마포구 ,NONE,월세,원룸,40,4/4,탑층  넓은분리형원룸   넓은옥상마당독채로 사용가,21.06.09.,"1억 2,000",10,"['25년이내', '융자금없는', '마당', '소형평수']",미래부동산공인중개사사무소,남서향
2114995616,1144012000,마포구 ,NONE,월세,원룸,23,3/5,6호선 망원역 5분 엘리베이터 작은 베란다 있어요 ,21.06.09.,500,50,"['10년이내', '융자금없는', '역세권', '소형평수']",키움공인중개사사무소,북서향
2115014816,1144011100,마포구 ,NONE,월세,원룸,24,3/5,공실 에컨 유 주차가 ,21.06.09.,500,65,"['10년이내', '융자금없는', '역세권', '소형평수']",충북공인중개사사무소,북향
2114999903,1144012000,마포구 ,NONE,월세,원룸,20,-1/3,홍대역세권 저렴한 반지층 원룸,21.06.09.,500,40,"['25년이내', '융자금없는', '소형평수', '방한개']",키움공인중개사사무소,동향
2114864098,1144012000,마포구 ,NONE,월세,원룸,40,2/5,이사바로가능 넓은원룸,21.06.08.,"1,000",60,"['15년이내', '융자금없는', '역세권', '화장실한개']",두산위브공인중개사사무소,남향
2114715028,1144012000,마포구 ,NONE,월세,원룸,39,8/9,신축급 합정초역세권 원룸,21.06.07.,"1,000",70,"['10년이내', '융자금없는', '역세권', '화장실한개']",온나라부동산공인중개사사무소,남향
2114682239,1144012000,마포구 ,NONE,월세,원룸,16,3/5,합정역 가까운 깔끔한 월룸 ,21.06.07.,"3,000",40,"['10년이내', '융자금없는', '역세권', '화장실한개']",중앙공인중개사사무소,동향
2114603430,1144012500,마포구 ,NONE,월세,원룸,33,-1/3,분리형원룸 풀옵션 구조좋음. 현공실 지층이지만 채광 좋음,21.06.05.,"5,000",10,"['25년이내', '융자금없는', '역세권', '소형평수']",무자공인중개사사무소,남향
2114434448,1144012000,마포구 ,NONE,월세,원룸,35,-1/3,합정초역세권 전용넓은 원룸,21.06.03.,300,55,"['25년이내', '융자금없는', '역세권', '소형평수']",키움공인중개사사무소,남동향
2114291298,1144011100,마포구 ,NONE,월세,원룸,19,3/4,"대흥역 도보1분,초역세권 관리상태 좋은 원룸, ",21.06.02.,"1,000",45,"['10년이내', '융자금없는', '역세권', '화장실한개']",부동산114중개사무소,남향
2114287490,1144010800,마포구 ,NONE,월세,원룸,15,3/4,"대흥역 도보4분 신축 원룸, 경의선숲길도보2분,",21.06.02.,500,45,"['2년이내', '융자금없는', '역세권', '소형평수']",부동산114중개사무소,북향
